"","SITE","PERIOD","MesFra","StrPur","PycHel","RELIEF"
"276",5,33,0.293963345092181,-0.27509922747203,0.876950687961346,0.545739136715497
"277",5,25,0.127130884661514,-0.291918959911605,-0.532124211008807,0.545739136715497
"278",5,53,1.17303880770652,-0.33289702861387,1.33057148574041,0.545739136715497
"279",5,2,0.289932643732064,-0.430226675622788,-0.532124211008807,0.545739136715497
"280",5,24,0.0744092218109916,-0.492416906324404,-0.532124211008807,0.545739136715497
"281",5,47,0.599625270835523,-0.437249344499787,2.73964638471056,0.545739136715497
"282",5,34,-0.148732062289616,-0.306266768443753,2.2860255869315,0.545739136715497
"283",5,75,0.504628783179541,0.577470144592553,-0.532124211008807,0.545739136715497
"284",5,73,0.116894493855669,0.118116780422453,-0.532124211008807,0.545739136715497
"285",5,3,0.213178614237804,-0.842219832553587,-0.532124211008807,0.545739136715497
"286",5,71,0.199540812196647,0.153985523818052,-0.532124211008807,0.545739136715497
"287",5,13,-0.279937995179995,-1.08574966820835,-0.532124211008807,0.545739136715497
"288",5,67,0.106508661417724,-0.00459424168627173,1.33057148574041,0.545739136715497
"289",5,74,-0.0574897621687688,0.118884057543292,-0.532124211008807,0.545739136715497
"290",5,6,0.2568375190265,-0.637463337989366,-0.532124211008807,0.545739136715497
"291",5,35,0.213178614237804,-0.119070697899055,0.292131765596184,0.545739136715497
"292",5,45,0.74357366516475,0.0679076801662264,1.70120666456634,0.545739136715497
"293",5,70,0.474091181493169,0.343908144991074,-0.532124211008807,0.545739136715497
"294",5,61,0.548109740323049,0.332314890876878,2.2860255869315,0.545739136715497
"295",5,57,0.752068296083394,-0.301929933780559,1.70120666456634,0.545739136715497
"296",5,7,0.239694113898116,-0.602647749329988,-0.532124211008807,0.545739136715497
"297",5,5,0.111720530053968,-0.482899663855434,-0.532124211008807,0.545739136715497
"298",5,46,0.412189818542751,-0.538034641373564,2.01457424319272,0.545739136715497
"299",5,32,0.415585609653688,0.357451999961741,0.876950687961346,0.545739136715497
"300",5,63,0.2568375190265,0.378046233450174,0.292131765596184,0.545739136715497
"301",5,60,0.572977328302821,0.0356884582062036,2.73964638471056,0.545739136715497
"302",5,76,0.539623553571872,0.663123950133206,-0.532124211008807,0.545739136715497
"303",5,26,0.640288731674656,-0.0674423877863333,0.292131765596184,0.545739136715497
"304",5,9,-0.126613693621655,-0.439016623369089,-0.532124211008807,0.545739136715497
"305",5,56,0.99624924717317,-0.0524046200350058,2.93339914854654,0.545739136715497
"306",5,31,0.244018849933626,0.0914899940826921,-0.532124211008807,0.545739136715497
"307",5,43,0.567525831228791,0.230864428347014,2.2860255869315,0.545739136715497
"308",5,68,0.176213578519058,0.0834519765717246,-0.532124211008807,0.545739136715497
"309",5,12,-0.0190254279246299,-0.55256097476175,-0.532124211008807,0.545739136715497
"310",5,27,0.171454919391726,-0.10928351920021,1.70120666456634,0.545739136715497
"311",5,19,0.583756578262813,-0.391220930839301,-0.532124211008807,0.545739136715497
"312",5,8,-0.227859857372888,-0.632714937993543,-0.532124211008807,0.545739136715497
"313",5,44,0.204115856175978,-0.771605060885348,1.33057148574041,0.545739136715497
"314",5,69,0.0465069441540731,0.0736767484578813,-0.532124211008807,0.545739136715497
"315",5,55,0.910394055509703,-0.223191206420636,1.33057148574041,0.545739136715497
"316",5,28,0.132194371424871,-0.103907604671735,0.292131765596184,0.545739136715497
"317",5,40,0.458316324822065,-0.120167078397299,0.876950687961346,0.545739136715497
"318",5,64,0.317679437422244,-0.35437029227813,0.292131765596184,0.545739136715497
"319",5,18,0.239694113898116,-0.164395245783297,-0.532124211008807,0.545739136715497
"320",5,16,-0.0190254279246299,-0.334408121860196,-0.532124211008807,0.545739136715497
"321",5,51,0.812737158240724,-0.681792012174917,3.42364914216287,0.545739136715497
"322",5,41,0.470964069262616,0.15761330536752,0.876950687961346,0.545739136715497
"323",5,36,0.217667063744751,-0.0166991320075004,0.876950687961346,0.545739136715497
"324",5,65,0.708542988201625,0.289183930023764,0.292131765596184,0.545739136715497
"325",5,22,0.0115121737617419,-0.0504249527573624,0.292131765596184,0.545739136715497
"326",5,39,0.597004947847452,0.115809640199112,1.33057148574041,0.545739136715497
"327",5,21,0.230964962823404,-0.0406137850118221,-0.532124211008807,0.545739136715497
"328",5,42,0.659780824598202,0.384257115077173,2.01457424319272,0.545739136715497
"329",5,49,0.627829273337703,-0.371740791199567,3.42364914216287,0.545739136715497
"330",5,50,0.412189818542751,-0.558884693985468,3.11028156353649,0.545739136715497
"331",5,52,0.713017322994282,-0.661725916625059,3.27299761200584,0.545739136715497
"332",5,10,0.171454919391726,-0.464263050263064,-0.532124211008807,0.545739136715497
"333",6,6,-0.550606371586568,0.129534298953749,-0.532124211008807,-0.556137571362236
